City,Date,Temperature
Rzeszów,2-5-2021,-1.6
Rzeszów,2-6-2021,-2.5
Rzeszów,2-7-2021,-7.7
Rzeszów,2-8-2021,-4.5
Rzeszów,2-9-2021,-3.2
Rzeszów,2-10-2021,-4.1
Rzeszów,2-11-2021,-10.7
Rzeszów,2-12-2021,-10.7
Rzeszów,2-13-2021,-3.5
Rzeszów,2-14-2021,-3.6
Rzeszów,2-15-2021,-5.2
Rzeszów,2-16-2021,-1.9
Rzeszów,2-17-2021,-0.8
Rzeszów,2-18-2021,-3.9
Rzeszów,2-19-2021,0.8
Rzeszów,2-20-2021,2
Rzeszów,2-21-2021,2.6
Rzeszów,2-22-2021,5.4
Rzeszów,2-23-2021,3.7
Rzeszów,2-24-2021,9.9
Rzeszów,2-25-2021,9.2
Rzeszów,2-26-2021,10.2
Rzeszów,2-27-2021,4.8
Rzeszów,2-28-2021,4.6
Szczecin,2-1-2021,-0.3
Szczecin,2-2-2021,0.3
Szczecin,2-3-2021,1
Szczecin,2-4-2021,0.5
Szczecin,2-5-2021,-0.9
Szczecin,2-6-2021,-3.8
Szczecin,2-7-2021,-5.9
Szczecin,2-8-2021,-8
Szczecin,2-9-2021,-6.9
Szczecin,2-10-2021,-4.8
Szczecin,2-11-2021,-7.8
Szczecin,2-12-2021,-3.2
Szczecin,2-13-2021,-2.7
Szczecin,2-14-2021,-5.4
Szczecin,2-15-2021,-1.6
Szczecin,2-16-2021,0.9
Szczecin,2-17-2021,4.5
Szczecin,2-18-2021,3.3
Szczecin,2-19-2021,4.8
Szczecin,2-20-2021,5.2
Szczecin,2-21-2021,7.7
Szczecin,2-22-2021,7.1
Szczecin,2-23-2021,13.5
Szczecin,2-24-2021,14.9
Szczecin,2-25-2021,14
Szczecin,2-26-2021,8.5
Szczecin,2-27-2021,7
Szczecin,2-28-2021,6.1
Toruń,2-1-2021,-3.3
Toruń,2-2-2021,0.3
Toruń,2-3-2021,1
Toruń,2-4-2021,-2.6
Toruń,2-5-2021,-5.3
Toruń,2-6-2021,-7.8
Toruń,2-7-2021,-9.8
Toruń,2-8-2021,-9.3
Toruń,2-9-2021,-8.2
Toruń,2-10-2021,-9.5
Toruń,2-11-2021,-11
Toruń,2-12-2021,-5.6
Toruń,2-13-2021,-1.2
Toruń,2-14-2021,-0.7
Toruń,2-15-2021,-5.9
Toruń,2-16-2021,-2.3
Toruń,2-17-2021,-0.1
Toruń,2-18-2021,-5
Toruń,2-19-2021,2.5
Toruń,2-20-2021,3.6
Toruń,2-21-2021,5.1
Toruń,2-22-2021,4.8
Toruń,2-23-2021,7.2
Toruń,2-24-2021,9.7
Toruń,2-25-2021,10.2
Toruń,2-26-2021,7.2
Toruń,2-27-2021,5.5
Toruń,2-28-2021,5
Warszawa,2-1-2021,-4.2
Warszawa,2-2-2021,1.5
Warszawa,2-3-2021,3.4
Warszawa,2-4-2021,-2.6
Warszawa,2-5-2021,-3.1
Warszawa,2-6-2021,-8.7
Warszawa,2-7-2021,-10.2
Warszawa,2-8-2021,-8.7
Warszawa,2-9-2021,-6.8
Warszawa,2-10-2021,-6.7
Warszawa,2-11-2021,-11
Warszawa,2-12-2021,-8.9
Warszawa,2-13-2021,-0.5
Warszawa,2-14-2021,-2.2
Warszawa,2-15-2021,-4.5
Warszawa,2-16-2021,-1.8
Warszawa,2-17-2021,-1
Warszawa,2-18-2021,-7.2
Warszawa,2-19-2021,2.5
Warszawa,2-20-2021,3.2
Warszawa,2-21-2021,5.1
Warszawa,2-22-2021,5.9
Warszawa,2-23-2021,4.7
Warszawa,2-24-2021,9.9
Warszawa,2-25-2021,10.8
Warszawa,2-26-2021,5.1
Warszawa,2-27-2021,4.8
Warszawa,2-28-2021,3.4
Wrocław,2-1-2021,-2.3
Wrocław,2-2-2021,3.2
Wrocław,2-3-2021,6.4
Wrocław,2-4-2021,3
Wrocław,2-5-2021,0.4
Wrocław,2-6-2021,-2.8
Wrocław,2-7-2021,-8.6
Wrocław,2-8-2021,-9.2
Wrocław,2-9-2021,-9
Wrocław,2-10-2021,-9.7
Wrocław,2-11-2021,-7.9
Wrocław,2-12-2021,-8.5
Wrocław,2-13-2021,-8
Wrocław,2-14-2021,-8.1
Wrocław,2-15-2021,-3.4
Wrocław,2-16-2021,0.9
Wrocław,2-17-2021,4.3
Wrocław,2-18-2021,5.1
Wrocław,2-19-2021,3.2
Wrocław,2-20-2021,5.6
Wrocław,2-21-2021,2.2
Wrocław,2-22-2021,3
Wrocław,2-23-2021,9.7
Wrocław,2-24-2021,10.7
Wrocław,2-25-2021,11
Wrocław,2-26-2021,4.1
Wrocław,2-27-2021,3.5
Wrocław,2-28-2021,5.3
Białystok,3-1-2021,2
Białystok,3-2-2021,3.1
Białystok,3-3-2021,2.4
Białystok,3-4-2021,1.4
Białystok,3-5-2021,-1.2
Białystok,3-6-2021,-0.8
Białystok,3-7-2021,1.1
Białystok,3-8-2021,-1.8
Białystok,3-9-2021,-3
Białystok,3-10-2021,-3.1
Białystok,3-11-2021,-0.3
Białystok,3-12-2021,3
Białystok,3-13-2021,4.2
Białystok,3-14-2021,4.6
Białystok,3-15-2021,4.1
Białystok,3-16-2021,6.1
Białystok,3-17-2021,2.8
Białystok,3-18-2021,-0.4
Białystok,3-19-2021,-0.5
Białystok,3-20-2021,-1.5
Białystok,3-21-2021,-0.2
Białystok,3-22-2021,3.7
Białystok,3-23-2021,4.6
Białystok,3-24-2021,5.1
Białystok,3-25-2021,4.2
Białystok,3-26-2021,7.6
Białystok,3-27-2021,11.4
Białystok,3-28-2021,5.4
Białystok,3-29-2021,8.3
Białystok,3-30-2021,10.9
Białystok,3-31-2021,15.2
Gdańsk,3-1-2021,5.4
Gdańsk,3-2-2021,3.3
Gdańsk,3-3-2021,4.2
Gdańsk,3-4-2021,2.1
Gdańsk,3-5-2021,1.3
Gdańsk,3-6-2021,3.3
Gdańsk,3-7-2021,-0.5
Gdańsk,3-8-2021,0.6
Gdańsk,3-9-2021,0
Gdańsk,3-10-2021,1.4
Gdańsk,3-11-2021,1.1
Gdańsk,3-12-2021,5.8
Gdańsk,3-13-2021,5.8
Gdańsk,3-14-2021,3.9
Gdańsk,3-15-2021,3.8
Gdańsk,3-16-2021,3.1
Gdańsk,3-17-2021,2.6
Gdańsk,3-18-2021,1.7
Gdańsk,3-19-2021,-1.2
Gdańsk,3-20-2021,2.3
Gdańsk,3-21-2021,3.2
Gdańsk,3-22-2021,5.2
Gdańsk,3-23-2021,5
Gdańsk,3-24-2021,7.1
Gdańsk,3-25-2021,6.4
Gdańsk,3-26-2021,10.7
Gdańsk,3-27-2021,6.2
Gdańsk,3-28-2021,7.8
Gdańsk,3-29-2021,9.4
Gdańsk,3-30-2021,16.3
Gdańsk,3-31-2021,10
Gorzów Wielkopolski,3-1-2021,5.6
Gorzów Wielkopolski,3-2-2021,8.9
Gorzów Wielkopolski,3-3-2021,10
Gorzów Wielkopolski,3-4-2021,2.6
Gorzów Wielkopolski,3-5-2021,2.8
Gorzów Wielkopolski,3-6-2021,2.5
Gorzów Wielkopolski,3-7-2021,3.5
Gorzów Wielkopolski,3-8-2021,1.9
Gorzów Wielkopolski,3-9-2021,2.9
Gorzów Wielkopolski,3-10-2021,3
Gorzów Wielkopolski,3-11-2021,7.5
Gorzów Wielkopolski,3-12-2021,7.3
Gorzów Wielkopolski,3-13-2021,6.2
Gorzów Wielkopolski,3-14-2021,5.8
Gorzów Wielkopolski,3-15-2021,4.2
Gorzów Wielkopolski,3-16-2021,3
Gorzów Wielkopolski,3-17-2021,4.8
Gorzów Wielkopolski,3-18-2021,2
Gorzów Wielkopolski,3-19-2021,-0.2
Gorzów Wielkopolski,3-20-2021,2.4
Gorzów Wielkopolski,3-21-2021,5.2
Gorzów Wielkopolski,3-22-2021,7.9
Gorzów Wielkopolski,3-23-2021,6.8
Gorzów Wielkopolski,3-24-2021,8.4
Gorzów Wielkopolski,3-25-2021,12.5
Gorzów Wielkopolski,3-26-2021,14.5
Gorzów Wielkopolski,3-27-2021,6
Gorzów Wielkopolski,3-28-2021,10.3
Gorzów Wielkopolski,3-29-2021,14.1
Gorzów Wielkopolski,3-30-2021,19.7
Gorzów Wielkopolski,3-31-2021,20.7
Katowice,3-1-2021,3.6
Katowice,3-2-2021,9.4
Katowice,3-3-2021,10.9
Katowice,3-4-2021,7
Katowice,3-5-2021,0.3
Katowice,3-6-2021,1
Katowice,3-7-2021,3.4
Katowice,3-8-2021,0.8
Katowice,3-9-2021,-0.1
Katowice,3-10-2021,-0.1
Katowice,3-11-2021,2.3
Katowice,3-12-2021,6.5
Katowice,3-13-2021,10.1
Katowice,3-14-2021,5.4
Katowice,3-15-2021,4.3
Katowice,3-16-2021,4.2
Katowice,3-17-2021,2.9
Katowice,3-18-2021,1.7
Katowice,3-19-2021,-0.2
Katowice,3-20-2021,-1.9
Katowice,3-21-2021,-1.3
Katowice,3-22-2021,2.7
Katowice,3-23-2021,5.4
Katowice,3-24-2021,5.6
Katowice,3-25-2021,10.6
Katowice,3-26-2021,12.7
Katowice,3-27-2021,7.5
Katowice,3-28-2021,8.4
Katowice,3-29-2021,9.7
Katowice,3-30-2021,16.7
Katowice,3-31-2021,20.6
Kielce,3-1-2021,3.2
Kielce,3-2-2021,7
Kielce,3-3-2021,6.7
Kielce,3-4-2021,5.3
Kielce,3-5-2021,-0.4
Kielce,3-6-2021,-0.2
Kielce,3-7-2021,2.2
Kielce,3-8-2021,-0.9
Kielce,3-9-2021,-1.8
Kielce,3-10-2021,-1
Kielce,3-11-2021,1.2
Kielce,3-12-2021,3.1
Kielce,3-13-2021,8.5
Kielce,3-14-2021,5
Kielce,3-15-2021,4.1
Kielce,3-16-2021,4
Kielce,3-17-2021,2.1
Kielce,3-18-2021,0.2
Kielce,3-19-2021,-1.3
Kielce,3-20-2021,-2.5
Kielce,3-21-2021,-0.9
Kielce,3-22-2021,2
Kielce,3-23-2021,6.8
Kielce,3-24-2021,5.1
Kielce,3-25-2021,5.9
Kielce,3-26-2021,10.1
Kielce,3-27-2021,9.1
Kielce,3-28-2021,6.8
Kielce,3-29-2021,9.8
Kielce,3-30-2021,14.3
Kielce,3-31-2021,18
Kraków,3-1-2021,4.7
Kraków,3-2-2021,8.2
Kraków,3-3-2021,11
Kraków,3-4-2021,7.9
Kraków,3-5-2021,0.3
Kraków,3-6-2021,1
Kraków,3-7-2021,1.9
Kraków,3-8-2021,0.2
Kraków,3-9-2021,-0.7
Kraków,3-10-2021,0
Kraków,3-11-2021,2.8
Kraków,3-12-2021,6.2
Kraków,3-13-2021,9.8
Kraków,3-14-2021,6
Kraków,3-15-2021,6
Kraków,3-16-2021,3.5
Kraków,3-17-2021,3.2
Kraków,3-18-2021,2
Kraków,3-19-2021,-0.5
Kraków,3-20-2021,-1
Kraków,3-21-2021,-0.4
Kraków,3-22-2021,1.7
Kraków,3-23-2021,6.3
Kraków,3-24-2021,5.5
Kraków,3-25-2021,8.7
Kraków,3-26-2021,11.8
Kraków,3-27-2021,10.2
Kraków,3-28-2021,7.2
Kraków,3-29-2021,9.5
Kraków,3-30-2021,14.7
Kraków,3-31-2021,20.2
Łódź,3-1-2021,2.9
Łódź,3-2-2021,6.4
Łódź,3-3-2021,7.1
Łódź,3-4-2021,2.1
Łódź,3-5-2021,0.7
Łódź,3-6-2021,0.5
Łódź,3-7-2021,2.1
Łódź,3-8-2021,0.5
Łódź,3-9-2021,-0.2
Łódź,3-10-2021,0.2
Łódź,3-11-2021,1.1
Łódź,3-12-2021,5.5
Łódź,3-13-2021,9
Łódź,3-14-2021,4.8
Łódź,3-15-2021,3.1
Łódź,3-16-2021,5
Łódź,3-17-2021,3.5
Łódź,3-18-2021,-0.3
Łódź,3-19-2021,-0.9
Łódź,3-20-2021,-2.8
Łódź,3-21-2021,0.1
Łódź,3-22-2021,4.4
Łódź,3-23-2021,7.9
Łódź,3-24-2021,5.2
Łódź,3-25-2021,9.5
Łódź,3-26-2021,11.7
Łódź,3-27-2021,7.1
Łódź,3-28-2021,7
Łódź,3-29-2021,9.8
Łódź,3-30-2021,13.4
Łódź,3-31-2021,18
Lublin,3-1-2021,1.8
Lublin,3-2-2021,6.4
Lublin,3-3-2021,4.4
Lublin,3-4-2021,4.2
Lublin,3-5-2021,-0.9
Lublin,3-6-2021,0.3
Lublin,3-7-2021,1.8
Lublin,3-8-2021,-0.9
Lublin,3-9-2021,-2.3
Lublin,3-10-2021,-1.8
Lublin,3-11-2021,2.4
Lublin,3-12-2021,4.6
Lublin,3-13-2021,8.6
Lublin,3-14-2021,6.5
Lublin,3-15-2021,4.7
Lublin,3-16-2021,4.2
Lublin,3-17-2021,1.8
Lublin,3-18-2021,-0.8
Lublin,3-19-2021,-0.2
Lublin,3-20-2021,-2.4
Lublin,3-21-2021,-1
Lublin,3-22-2021,-0.9
Lublin,3-23-2021,4.7
Lublin,3-24-2021,5
Lublin,3-25-2021,5
Lublin,3-26-2021,8.1
Lublin,3-27-2021,10.9
Lublin,3-28-2021,6.1
Lublin,3-29-2021,9.1
Lublin,3-30-2021,11.2
Lublin,3-31-2021,16.4
Olsztyn,3-1-2021,2
Olsztyn,3-2-2021,2.2
Olsztyn,3-3-2021,2.4
Olsztyn,3-4-2021,0.4
Olsztyn,3-5-2021,-1.2
Olsztyn,3-6-2021,1.9
Olsztyn,3-7-2021,-1.4
Olsztyn,3-8-2021,-0.7
Olsztyn,3-9-2021,-1.7
Olsztyn,3-10-2021,-0.8
Olsztyn,3-11-2021,-0.6
Olsztyn,3-12-2021,3.4
Olsztyn,3-13-2021,6.6
Olsztyn,3-14-2021,3.5
Olsztyn,3-15-2021,2.8
Olsztyn,3-16-2021,2.4
Olsztyn,3-17-2021,2.2
Olsztyn,3-18-2021,-0.9
Olsztyn,3-19-2021,-3.5
Olsztyn,3-20-2021,-1.1
Olsztyn,3-21-2021,2.2
Olsztyn,3-22-2021,3.6
Olsztyn,3-23-2021,4.5
Olsztyn,3-24-2021,4.7
Olsztyn,3-25-2021,8.9
Olsztyn,3-26-2021,12.2
Olsztyn,3-27-2021,7.3
Olsztyn,3-28-2021,5.4
Olsztyn,3-29-2021,9.1
Olsztyn,3-30-2021,13.5
Olsztyn,3-31-2021,17.1
Opole,3-1-2021,3.7
Opole,3-2-2021,9
Opole,3-3-2021,9.8
Opole,3-4-2021,8.5
Opole,3-5-2021,0.4
Opole,3-6-2021,2.9
Opole,3-7-2021,2.5
Opole,3-8-2021,1.5
Opole,3-9-2021,1
Opole,3-10-2021,2.6
Opole,3-11-2021,3.7
Opole,3-12-2021,7.3
Opole,3-13-2021,9.9
Opole,3-14-2021,4.1
Opole,3-15-2021,6.3
Opole,3-16-2021,3.4
Opole,3-17-2021,3.8
Opole,3-18-2021,0.8
Opole,3-19-2021,1.1
Opole,3-20-2021,-2
Opole,3-21-2021,1.3
Opole,3-22-2021,3.1
Opole,3-23-2021,5.2
Opole,3-24-2021,5.9
Opole,3-25-2021,11.6
Opole,3-26-2021,14.7
Opole,3-27-2021,7.9
Opole,3-28-2021,9
Opole,3-29-2021,11.8
Opole,3-30-2021,17.7
Opole,3-31-2021,19.8
Poznań,3-1-2021,4
Poznań,3-2-2021,7.9
Poznań,3-3-2021,10.4
Poznań,3-4-2021,2.6
Poznań,3-5-2021,0.8
Poznań,3-6-2021,3.3
Poznań,3-7-2021,3
Poznań,3-8-2021,0.8
Poznań,3-9-2021,2
Poznań,3-10-2021,3.4
Poznań,3-11-2021,4.9
Poznań,3-12-2021,6.3
Poznań,3-13-2021,7.8
Poznań,3-14-2021,5.5
Poznań,3-15-2021,5.8
Poznań,3-16-2021,4.1
Poznań,3-17-2021,3.4
Poznań,3-18-2021,2.2
Poznań,3-19-2021,-0.2
Poznań,3-20-2021,0.5
Poznań,3-21-2021,4.2
Poznań,3-22-2021,6.6
Poznań,3-23-2021,6.2
Poznań,3-24-2021,7
Poznań,3-25-2021,12.9
Poznań,3-26-2021,14.8
Poznań,3-27-2021,7.8
Poznań,3-28-2021,9.5
Poznań,3-29-2021,13.6
Poznań,3-30-2021,18.4
Poznań,3-31-2021,20.4
Rzeszów,3-1-2021,3.5
Rzeszów,3-2-2021,6.4
Rzeszów,3-3-2021,8.8
Rzeszów,3-4-2021,7.7
Rzeszów,3-5-2021,0.6
Rzeszów,3-6-2021,-0.3
Rzeszów,3-7-2021,2.1
Rzeszów,3-8-2021,0.8
Rzeszów,3-9-2021,-0.8
Rzeszów,3-10-2021,-1.3
Rzeszów,3-11-2021,2.2
Rzeszów,3-12-2021,3.4
Rzeszów,3-13-2021,10
Rzeszów,3-14-2021,6.6
Rzeszów,3-15-2021,5.9
Rzeszów,3-16-2021,6.2
Rzeszów,3-17-2021,2.6
Rzeszów,3-18-2021,0.3
Rzeszów,3-19-2021,-0.9
Rzeszów,3-20-2021,-1.2
Rzeszów,3-21-2021,1.3
Rzeszów,3-22-2021,1.2
Rzeszów,3-23-2021,5.9
Rzeszów,3-24-2021,5.9
Rzeszów,3-25-2021,6.8
Rzeszów,3-26-2021,10.1
Rzeszów,3-27-2021,13.5
Rzeszów,3-28-2021,6.7
Rzeszów,3-29-2021,9.6
Rzeszów,3-30-2021,10.3
Rzeszów,3-31-2021,18
Szczecin,3-1-2021,6.8
Szczecin,3-2-2021,5.7
Szczecin,3-3-2021,9.8
Szczecin,3-4-2021,2.9
Szczecin,3-5-2021,3.9
Szczecin,3-6-2021,3.2
Szczecin,3-7-2021,3.6
Szczecin,3-8-2021,1.5
Szczecin,3-9-2021,1
Szczecin,3-10-2021,2.2
Szczecin,3-11-2021,9.5
Szczecin,3-12-2021,7.5
Szczecin,3-13-2021,6.8
Szczecin,3-14-2021,6.9
Szczecin,3-15-2021,4.9
Szczecin,3-16-2021,3.8
Szczecin,3-17-2021,4
Szczecin,3-18-2021,3.2
Szczecin,3-19-2021,-0.7
Szczecin,3-20-2021,3.2
Szczecin,3-21-2021,5.3
Szczecin,3-22-2021,7.7
Szczecin,3-23-2021,6.9
Szczecin,3-24-2021,8.7
Szczecin,3-25-2021,10.6
Szczecin,3-26-2021,11.8
Szczecin,3-27-2021,5.7
Szczecin,3-28-2021,9.4
Szczecin,3-29-2021,16.6
Szczecin,3-30-2021,20
Szczecin,3-31-2021,20.7
Toruń,3-1-2021,2.9
Toruń,3-2-2021,3.6
Toruń,3-3-2021,3.6
Toruń,3-4-2021,1.7
Toruń,3-5-2021,-0.3
Toruń,3-6-2021,2.8
Toruń,3-7-2021,2.4
Toruń,3-8-2021,0.7
Toruń,3-9-2021,0.3
Toruń,3-10-2021,-0.4
Toruń,3-11-2021,1.2
Toruń,3-12-2021,3.4
Toruń,3-13-2021,7
Toruń,3-14-2021,5.1
Toruń,3-15-2021,4.7
Toruń,3-16-2021,4.8
Toruń,3-17-2021,2.8
Toruń,3-18-2021,2.2
Toruń,3-19-2021,-1.1
Toruń,3-20-2021,0.1
Toruń,3-21-2021,3
Toruń,3-22-2021,6.6
Toruń,3-23-2021,7.5
Toruń,3-24-2021,5.6
Toruń,3-25-2021,11
Toruń,3-26-2021,11.5
Toruń,3-27-2021,7.6
Toruń,3-28-2021,7.8
Toruń,3-29-2021,9.9
Toruń,3-30-2021,16.7
Toruń,3-31-2021,17.8
Warszawa,3-1-2021,3.3
Warszawa,3-2-2021,3.4
Warszawa,3-3-2021,3.2
Warszawa,3-4-2021,2
Warszawa,3-5-2021,-0.6
Warszawa,3-6-2021,2.3
Warszawa,3-7-2021,2.3
Warszawa,3-8-2021,-0.6
Warszawa,3-9-2021,-1.3
Warszawa,3-10-2021,1
Warszawa,3-11-2021,-0.4
Warszawa,3-12-2021,6.4
Warszawa,3-13-2021,9.2
Warszawa,3-14-2021,5.1
Warszawa,3-15-2021,5.1
Warszawa,3-16-2021,4.5
Warszawa,3-17-2021,2.7
Warszawa,3-18-2021,-0.5
Warszawa,3-19-2021,-1.2
Warszawa,3-20-2021,-1.1
Warszawa,3-21-2021,0.5
Warszawa,3-22-2021,3.6
Warszawa,3-23-2021,8.1
Warszawa,3-24-2021,6.2
Warszawa,3-25-2021,8.6
Warszawa,3-26-2021,10.8
Warszawa,3-27-2021,9
Warszawa,3-28-2021,7.6
Warszawa,3-29-2021,10.9
Warszawa,3-30-2021,12.6
Warszawa,3-31-2021,17.4
Wrocław,3-1-2021,4.6
Wrocław,3-2-2021,6.9
Wrocław,3-3-2021,6.4
Wrocław,3-4-2021,5.3
Wrocław,3-5-2021,-0.3
Wrocław,3-6-2021,1.9
Wrocław,3-7-2021,1
Wrocław,3-8-2021,-1.8
Wrocław,3-9-2021,0.9
Wrocław,3-10-2021,1.7
Wrocław,3-11-2021,6
Wrocław,3-12-2021,5.5
Wrocław,3-13-2021,8.4
Wrocław,3-14-2021,2.9
Wrocław,3-15-2021,2.6
Wrocław,3-16-2021,1.4
Wrocław,3-17-2021,1
Wrocław,3-18-2021,0.7
Wrocław,3-19-2021,-1
Wrocław,3-20-2021,-2.4
Wrocław,3-21-2021,2.9
Wrocław,3-22-2021,4.4
Wrocław,3-23-2021,4.2
Wrocław,3-24-2021,7.9
Wrocław,3-25-2021,10.4
Wrocław,3-26-2021,12.1
Wrocław,3-27-2021,3.8
Wrocław,3-28-2021,8.5
Wrocław,3-29-2021,14
Wrocław,3-30-2021,17.9
Wrocław,3-31-2021,18.4
Białystok,4-1-2021,11.5
Białystok,4-2-2021,7.6
Białystok,4-3-2021,3.8
Białystok,4-4-2021,5.5
Białystok,4-5-2021,8.9
Białystok,4-6-2021,1.4
Białystok,4-7-2021,2.5
Białystok,4-8-2021,6.1
Białystok,4-9-2021,8.3
Białystok,4-10-2021,13.2
Białystok,4-11-2021,16.5
Białystok,4-12-2021,14.2
Białystok,4-13-2021,2.9
Białystok,4-14-2021,2.9
Białystok,4-15-2021,6.6
Białystok,4-16-2021,7.6
Białystok,4-17-2021,11.7
Białystok,4-18-2021,17
Białystok,4-19-2021,14.1
Białystok,4-20-2021,12.7
Białystok,4-21-2021,13.7
Białystok,4-22-2021,6
Białystok,4-23-2021,6.9
Białystok,4-24-2021,6.5
Białystok,4-25-2021,4.5
Białystok,4-26-2021,2.8
Białystok,4-27-2021,7.1
Białystok,4-28-2021,11.4
Białystok,4-29-2021,13.8
Białystok,4-30-2021,11.2
Gdańsk,4-1-2021,3.9
Gdańsk,4-2-2021,5.7
Gdańsk,4-3-2021,4.1
Gdańsk,4-4-2021,8.9
Gdańsk,4-5-2021,0.2
Gdańsk,4-6-2021,2.4
Gdańsk,4-7-2021,5.6
Gdańsk,4-8-2021,6.3
Gdańsk,4-9-2021,10.3
Gdańsk,4-10-2021,5
Gdańsk,4-11-2021,15.6
Gdańsk,4-12-2021,3.6
Gdańsk,4-13-2021,4.8
Gdańsk,4-14-2021,4.4
Gdańsk,4-15-2021,5
Gdańsk,4-16-2021,4.9
Gdańsk,4-17-2021,6.4
Gdańsk,4-18-2021,8.8
Gdańsk,4-19-2021,8.2
Gdańsk,4-20-2021,9.4
Gdańsk,4-21-2021,11
Gdańsk,4-22-2021,4.3
Gdańsk,4-23-2021,6.6
Gdańsk,4-24-2021,6.1
Gdańsk,4-25-2021,1.9
Gdańsk,4-26-2021,4.7
Gdańsk,4-27-2021,5.2
Gdańsk,4-28-2021,8.8
Gdańsk,4-29-2021,10.8
Gdańsk,4-30-2021,5.9
Gorzów Wielkopolski,4-1-2021,11.1
Gorzów Wielkopolski,4-2-2021,7.1
Gorzów Wielkopolski,4-3-2021,4
Gorzów Wielkopolski,4-4-2021,9.4
Gorzów Wielkopolski,4-5-2021,3.8
Gorzów Wielkopolski,4-6-2021,3
Gorzów Wielkopolski,4-7-2021,5.1
Gorzów Wielkopolski,4-8-2021,6.1
Gorzów Wielkopolski,4-9-2021,11.8
Gorzów Wielkopolski,4-10-2021,7.6
Gorzów Wielkopolski,4-11-2021,17
Gorzów Wielkopolski,4-12-2021,6.6
Gorzów Wielkopolski,4-13-2021,7.8
Gorzów Wielkopolski,4-14-2021,6.7
Gorzów Wielkopolski,4-15-2021,1.2
Gorzów Wielkopolski,4-16-2021,6.1
Gorzów Wielkopolski,4-17-2021,10.5
Gorzów Wielkopolski,4-18-2021,12.6
Gorzów Wielkopolski,4-19-2021,12.1
Gorzów Wielkopolski,4-20-2021,15.9
Gorzów Wielkopolski,4-21-2021,13.2
Gorzów Wielkopolski,4-22-2021,8.6
Gorzów Wielkopolski,4-23-2021,10
Gorzów Wielkopolski,4-24-2021,9.5
Gorzów Wielkopolski,4-25-2021,7.5
Gorzów Wielkopolski,4-26-2021,7.5
Gorzów Wielkopolski,4-27-2021,10.8
Gorzów Wielkopolski,4-28-2021,14.6
Gorzów Wielkopolski,4-29-2021,15.3
Gorzów Wielkopolski,4-30-2021,7.3
Katowice,4-1-2021,16.8
Katowice,4-2-2021,9.1
Katowice,4-3-2021,5.5
Katowice,4-4-2021,5.2
Katowice,4-5-2021,12.5
Katowice,4-6-2021,0.2
Katowice,4-7-2021,3.3
Katowice,4-8-2021,4.1
Katowice,4-9-2021,9.9
Katowice,4-10-2021,16.7
Katowice,4-11-2021,13.3
Katowice,4-12-2021,6.4
Katowice,4-13-2021,3.5
Katowice,4-14-2021,3.7
Katowice,4-15-2021,1.9
Katowice,4-16-2021,3
Katowice,4-17-2021,4.6
Katowice,4-18-2021,8.2
Katowice,4-19-2021,10.7
Katowice,4-20-2021,13.8
Katowice,4-21-2021,12.7
Katowice,4-22-2021,9.3
Katowice,4-23-2021,7.6
Katowice,4-24-2021,10.9
Katowice,4-25-2021,7.4
Katowice,4-26-2021,7.8
Katowice,4-27-2021,9.5
Katowice,4-28-2021,14.6
Katowice,4-29-2021,17.5
Katowice,4-30-2021,17.2
Kielce,4-1-2021,16.1
Kielce,4-2-2021,7.6
Kielce,4-3-2021,2.4
Kielce,4-4-2021,5.1
Kielce,4-5-2021,10.8
Kielce,4-6-2021,0.6
Kielce,4-7-2021,0.7
Kielce,4-8-2021,3.2
Kielce,4-9-2021,8.8
Kielce,4-10-2021,15.6
Kielce,4-11-2021,14.5
Kielce,4-12-2021,11.6
Kielce,4-13-2021,3.1
Kielce,4-14-2021,1.1
Kielce,4-15-2021,3.4
Kielce,4-16-2021,3.6
Kielce,4-17-2021,5.5
Kielce,4-18-2021,9.2
Kielce,4-19-2021,12.5
Kielce,4-20-2021,12
Kielce,4-21-2021,12.4
Kielce,4-22-2021,8.2
Kielce,4-23-2021,5.8
Kielce,4-24-2021,8.5
Kielce,4-25-2021,6.1
Kielce,4-26-2021,5.7
Kielce,4-27-2021,8.7
Kielce,4-28-2021,13.1
Kielce,4-29-2021,17.5
Kielce,4-30-2021,16.1
Kraków,4-1-2021,16.3
Kraków,4-2-2021,9
Kraków,4-3-2021,4.8
Kraków,4-4-2021,4.5
Kraków,4-5-2021,11.9
Kraków,4-6-2021,1.2
Kraków,4-7-2021,2.8
Kraków,4-8-2021,2.3
Kraków,4-9-2021,9.7
Kraków,4-10-2021,16
Kraków,4-11-2021,11.1
Kraków,4-12-2021,10.2
Kraków,4-13-2021,2.4
Kraków,4-14-2021,3.3
Kraków,4-15-2021,2.3
Kraków,4-16-2021,3.4
Kraków,4-17-2021,4.7
Kraków,4-18-2021,8.3
Kraków,4-19-2021,9.7
Kraków,4-20-2021,12.5
Kraków,4-21-2021,11.6
Kraków,4-22-2021,9.5
Kraków,4-23-2021,7.3
Kraków,4-24-2021,10.5
Kraków,4-25-2021,7.4
Kraków,4-26-2021,7.8
Kraków,4-27-2021,9.3
Kraków,4-28-2021,14.1
Kraków,4-29-2021,17.5
Kraków,4-30-2021,17.2
Łódź,4-1-2021,14.4
Łódź,4-2-2021,7.9
Łódź,4-3-2021,3.8
Łódź,4-4-2021,5.6
Łódź,4-5-2021,1.2
Łódź,4-6-2021,2.7
